https://s3.amazonaws.com/gms-gallery/IMG_20160122_105326138.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_105326138.jpg,boat-paintings,Glen Island Harbor First Try,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_105342513.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_105342513.jpg,boat-paintings,Branenton Pen and Wash,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_105400704.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_105400704.jpg,boat-paintings,Booth Bay Dock Pen and Wash,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_105432197.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_105432197.jpg,boat-paintings,African Sail,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_105500205.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_105500205.jpg,boat-paintings,Boats at Dock in Maine,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_105517141.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_105517141.jpg,boat-paintings,Echo Bay Moorings,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_105651560.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_105651560.jpg,boat-paintings,Booth Bay loose,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_105732580.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_105732580.jpg,boat-paintings,Maine Dock Pen and Wash,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_105806753.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_105806753.jpg,boat-paintings,Brown Sail Full Speed,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_105922050.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_105922050.jpg,boat-paintings,Sailboat blue and loose,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_105927352.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_105927352.jpg,boat-paintings,,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_105933305.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_105933305.jpg,boat-paintings,Tour boat Boston Harbor,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_110026978.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_110026978.jpg,boat-paintings,Sunset practice,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_110047623.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_110047623.jpg,boat-paintings,Tall Ship practice,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_110057505.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_110057505.jpg,boat-paintings,Ghost ship with Full Moon,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_110124636.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_110124636.jpg,boat-paintings,Three Boats Pen and Wash,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_110158870.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_110158870.jpg,boat-paintings,Boats Low Tide,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_110215795.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_110215795.jpg,boat-paintings,Oriental Rig,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_111910892.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_111910892.jpg,boat-paintings,Low Tide English Harbor,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_111925258.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_111925258.jpg,boat-paintings,Glen Island Bridge Pen and Wash,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_112156824_HDR.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_112156824_HDR.jpg,boat-paintings,Booth Bay Dock,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_112426575.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_112426575.jpg,boat-paintings,Three Boats on Hudson 24x18,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_110456399_HDR.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_110456399_HDR.jpg,boat-sketches,,
https://s3.amazonaws.com/gms-gallery/IMG_20160122_110548923_HDR.jpg,https://s3.amazonaws.com/gms-gallery/thumb/IMG_20160122_110548923_HDR.jpg,boat-sketches,,
